trial,trial_best_loss,trial_best_path,loss::path[4] StartTown→A→B→GoalCity,loss::path[4] StartTown→C→F→GoalCity,loss::path[4] StartTown→C→E→GoalCity,loss::path[4] StartTown→I→J→GoalCity,loss::path[4] StartTown→A→E→GoalCity,loss::path[4] StartTown→A→J→GoalCity,loss::path[4] StartTown→D→F→GoalCity,loss::path[4] StartTown→D→J→GoalCity,loss::path[4] StartTown→I→G→GoalCity,loss::path[4] StartTown→A→G→GoalCity,loss::path[4] StartTown→K→F→GoalCity,loss::path[4] StartTown→D→E→GoalCity,loss::path[4] StartTown→K→E→GoalCity,loss::path[5] StartTown→A→J→B→GoalCity,loss::path[5] StartTown→C→E→G→GoalCity,loss::path[5] StartTown→C→F→B→GoalCity,loss::path[5] StartTown→C→H→G→GoalCity,loss::path[5] StartTown→C→H→J→GoalCity,loss::path[5] StartTown→D→E→F→GoalCity,loss::path[5] StartTown→D→J→B→GoalCity,is_opt::path[4] StartTown→A→B→GoalCity,is_opt::path[4] StartTown→C→F→GoalCity,is_opt::path[4] StartTown→C→E→GoalCity,is_opt::path[4] StartTown→I→J→GoalCity,is_opt::path[4] StartTown→A→E→GoalCity,is_opt::path[4] StartTown→A→J→GoalCity,is_opt::path[4] StartTown→D→F→GoalCity,is_opt::path[4] StartTown→D→J→GoalCity,is_opt::path[4] StartTown→I→G→GoalCity,is_opt::path[4] StartTown→A→G→GoalCity,is_opt::path[4] StartTown→K→F→GoalCity,is_opt::path[4] StartTown→D→E→GoalCity,is_opt::path[4] StartTown→K→E→GoalCity,is_opt::path[5] StartTown→A→J→B→GoalCity,is_opt::path[5] StartTown→C→E→G→GoalCity,is_opt::path[5] StartTown→C→F→B→GoalCity,is_opt::path[5] StartTown→C→H→G→GoalCity,is_opt::path[5] StartTown→C→H→J→GoalCity,is_opt::path[5] StartTown→D→E→F→GoalCity,is_opt::path[5] StartTown→D→J→B→GoalCity,n_flights_taken_optimal,lossdiff::path[4] StartTown→A→B→GoalCity,lossdiff::path[4] StartTown→C→F→GoalCity,lossdiff::path[4] StartTown→C→E→GoalCity,lossdiff::path[4] StartTown→I→J→GoalCity,lossdiff::path[4] StartTown→A→E→GoalCity,lossdiff::path[4] StartTown→A→J→GoalCity,lossdiff::path[4] StartTown→D→F→GoalCity,lossdiff::path[4] StartTown→D→J→GoalCity,lossdiff::path[4] StartTown→I→G→GoalCity,lossdiff::path[4] StartTown→A→G→GoalCity,lossdiff::path[4] StartTown→K→F→GoalCity,lossdiff::path[4] StartTown→D→E→GoalCity,lossdiff::path[4] StartTown→K→E→GoalCity,lossdiff::path[5] StartTown→A→J→B→GoalCity,lossdiff::path[5] StartTown→C→E→G→GoalCity,lossdiff::path[5] StartTown→C→F→B→GoalCity,lossdiff::path[5] StartTown→C→H→G→GoalCity,lossdiff::path[5] StartTown→C→H→J→GoalCity,lossdiff::path[5] StartTown→D→E→F→GoalCity,lossdiff::path[5] StartTown→D→J→B→GoalCity
377,2100.0,StartTown→K→F→GoalCity,3650.0,3900.0,4000.0,3700.0,2200.0,2900.0,4200.0,3800.0,3050.0,2650.0,2100.0,3000.0,2550.0,4950.0,4850.0,6850.0,5900.0,6000.0,3750.0,5850.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1550.0,1800.0,1900.0,1600.0,100.0,800.0,2100.0,1700.0,950.0,550.0,0.0,900.0,450.0,2850.0,2750.0,4750.0,3800.0,3900.0,1650.0,3750.0
378,2050.0,StartTown→A→G→GoalCity,3050.0,3500.0,4300.0,5000.0,3800.0,4100.0,3450.0,5450.0,3200.0,2050.0,2600.0,4850.0,4400.0,3800.0,2900.0,4650.0,2850.0,5750.0,4450.0,5150.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,1000.0,1450.0,2250.0,2950.0,1750.0,2050.0,1400.0,3400.0,1150.0,0.0,550.0,2800.0,2350.0,1750.0,850.0,2600.0,800.0,3700.0,2400.0,3100.0
379,1950.0,StartTown→A→B→GoalCity,1950.0,3950.0,3250.0,4200.0,3450.0,4800.0,4600.0,4000.0,2650.0,2950.0,3900.0,3200.0,3050.0,3250.0,4500.0,3350.0,5050.0,5850.0,5250.0,2450.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,2000.0,1300.0,2250.0,1500.0,2850.0,2650.0,2050.0,700.0,1000.0,1950.0,1250.0,1100.0,1300.0,2550.0,1400.0,3100.0,3900.0,3300.0,500.0
380,1850.0,StartTown→A→E→GoalCity,2250.0,2800.0,1950.0,4700.0,1850.0,2750.0,5200.0,4350.0,3900.0,2700.0,2850.0,2950.0,2650.0,3100.0,3150.0,3500.0,5650.0,7050.0,3700.0,4700.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,400.0,950.0,100.0,2850.0,0.0,900.0,3350.0,2500.0,2050.0,850.0,1000.0,1100.0,800.0,1250.0,1300.0,1650.0,3800.0,5200.0,1850.0,2850.0
381,1900.0,StartTown→I→G→GoalCity,4000.0,2600.0,2950.0,3050.0,2400.0,3750.0,4500.0,5250.0,1900.0,2400.0,2000.0,4900.0,2400.0,5150.0,3850.0,5000.0,5300.0,5500.0,5200.0,6650.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2100.0,700.0,1050.0,1150.0,500.0,1850.0,2600.0,3350.0,0.0,500.0,100.0,3000.0,500.0,3250.0,1950.0,3100.0,3400.0,3600.0,3300.0,4750.0
382,1700.0,StartTown→D→F→GoalCity,3400.0,2000.0,2050.0,4700.0,2550.0,4000.0,1700.0,4400.0,3200.0,2600.0,2000.0,2300.0,2550.0,4050.0,3800.0,4450.0,5700.0,6300.0,3300.0,4450.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1700.0,300.0,350.0,3000.0,850.0,2300.0,0.0,2700.0,1500.0,900.0,300.0,600.0,850.0,2350.0,2100.0,2750.0,4000.0,4600.0,1600.0,2750.0
383,1700.0,StartTown→I→J→GoalCity,3200.0,2550.0,2400.0,1700.0,3200.0,3150.0,2550.0,2650.0,3000.0,5500.0,3150.0,2400.0,3550.0,3900.0,3250.0,5400.0,4400.0,3300.0,3100.0,3400.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1500.0,850.0,700.0,0.0,1500.0,1450.0,850.0,950.0,1300.0,3800.0,1450.0,700.0,1850.0,2200.0,1550.0,3700.0,2700.0,1600.0,1400.0,1700.0
384,1850.0,StartTown→C→E→GoalCity,3100.0,2350.0,1850.0,3850.0,3350.0,3200.0,2850.0,5250.0,3350.0,3000.0,2350.0,2450.0,2400.0,4300.0,2950.0,4150.0,4150.0,5750.0,5350.0,6350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1250.0,500.0,0.0,2000.0,1500.0,1350.0,1000.0,3400.0,1500.0,1150.0,500.0,600.0,550.0,2450.0,1100.0,2300.0,2300.0,3900.0,3500.0,4500.0
385,2000.0,StartTown→K→F→GoalCity,3750.0,2450.0,4400.0,2700.0,7200.0,4050.0,3100.0,3300.0,4100.0,4550.0,2000.0,4700.0,3700.0,3950.0,3950.0,4100.0,4750.0,4250.0,4000.0,3200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1750.0,450.0,2400.0,700.0,5200.0,2050.0,1100.0,1300.0,2100.0,2550.0,0.0,2700.0,1700.0,1950.0,1950.0,2100.0,2750.0,2250.0,2000.0,1200.0
386,2200.0,StartTown→D→E→GoalCity,5350.0,3650.0,2600.0,4300.0,6650.0,6400.0,3750.0,4500.0,3550.0,5400.0,4450.0,2200.0,4300.0,5700.0,3350.0,4000.0,4550.0,6050.0,4050.0,3800.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3150.0,1450.0,400.0,2100.0,4450.0,4200.0,1550.0,2300.0,1350.0,3200.0,2250.0,0.0,2100.0,3500.0,1150.0,1800.0,2350.0,3850.0,1850.0,1600.0
387,1700.0,StartTown→D→J→GoalCity,3300.0,3500.0,3850.0,3150.0,2700.0,2850.0,1850.0,1700.0,5600.0,5150.0,2050.0,3550.0,1950.0,3850.0,6750.0,5850.0,6300.0,3900.0,4250.0,2700.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,1600.0,1800.0,2150.0,1450.0,1000.0,1150.0,150.0,0.0,3900.0,3450.0,350.0,1850.0,250.0,2150.0,5050.0,4150.0,4600.0,2200.0,2550.0,1000.0
388,2450.0,StartTown→K→F→GoalCity,4150.0,3200.0,3250.0,4750.0,4400.0,6100.0,3050.0,4500.0,5250.0,6350.0,2450.0,2700.0,3300.0,5800.0,5750.0,4350.0,5500.0,5400.0,4150.0,4200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1700.0,750.0,800.0,2300.0,1950.0,3650.0,600.0,2050.0,2800.0,3900.0,0.0,250.0,850.0,3350.0,3300.0,1900.0,3050.0,2950.0,1700.0,1750.0
389,2700.0,StartTown→K→F→GoalCity,4750.0,3250.0,3900.0,4150.0,2950.0,2900.0,3000.0,3750.0,6250.0,3150.0,2700.0,4050.0,3400.0,5100.0,4750.0,5900.0,3950.0,4650.0,4100.0,5950.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,2050.0,550.0,1200.0,1450.0,250.0,200.0,300.0,1050.0,3550.0,450.0,0.0,1350.0,700.0,2400.0,2050.0,3200.0,1250.0,1950.0,1400.0,3250.0
390,3150.0,StartTown→D→E→GoalCity,5000.0,3900.0,3450.0,3250.0,4200.0,3450.0,5300.0,3600.0,3350.0,3850.0,3950.0,3150.0,3550.0,5450.0,4600.0,5700.0,3650.0,3800.0,4450.0,5600.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1850.0,750.0,300.0,100.0,1050.0,300.0,2150.0,450.0,200.0,700.0,800.0,0.0,400.0,2300.0,1450.0,2550.0,500.0,650.0,1300.0,2450.0
391,2150.0,StartTown→A→B→GoalCity,2150.0,4350.0,4400.0,4900.0,3000.0,2500.0,3050.0,3700.0,3550.0,2950.0,2600.0,4550.0,4500.0,3550.0,4800.0,5650.0,5000.0,4400.0,6100.0,4750.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,2200.0,2250.0,2750.0,850.0,350.0,900.0,1550.0,1400.0,800.0,450.0,2400.0,2350.0,1400.0,2650.0,3500.0,2850.0,2250.0,3950.0,2600.0
392,1750.0,StartTown→A→G→GoalCity,2000.0,3450.0,2050.0,4050.0,2250.0,3000.0,3050.0,3000.0,3750.0,1750.0,3100.0,2900.0,1950.0,3200.0,2850.0,4350.0,4000.0,5300.0,6350.0,3200.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,250.0,1700.0,300.0,2300.0,500.0,1250.0,1300.0,1250.0,2000.0,0.0,1350.0,1150.0,200.0,1450.0,1100.0,2600.0,2250.0,3550.0,4600.0,1450.0
393,1650.0,StartTown→A→E→GoalCity,4800.0,3750.0,1900.0,2350.0,1650.0,2800.0,4650.0,2500.0,4450.0,2300.0,4800.0,2000.0,2350.0,5250.0,2750.0,4450.0,2850.0,2850.0,4850.0,4950.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3150.0,2100.0,250.0,700.0,0.0,1150.0,3000.0,850.0,2800.0,650.0,3150.0,350.0,700.0,3600.0,1100.0,2800.0,1200.0,1200.0,3200.0,3300.0
394,2600.0,StartTown→I→G→GoalCity,2850.0,3050.0,3250.0,2650.0,2850.0,3450.0,5100.0,4100.0,2600.0,3450.0,4500.0,5600.0,5400.0,4700.0,4700.0,3700.0,4600.0,4300.0,6600.0,5350.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,250.0,450.0,650.0,50.0,250.0,850.0,2500.0,1500.0,0.0,850.0,1900.0,3000.0,2800.0,2100.0,2100.0,1100.0,2000.0,1700.0,4000.0,2750.0
395,2150.0,StartTown→C→F→GoalCity,3200.0,2150.0,3500.0,2600.0,3050.0,2700.0,2300.0,2200.0,3300.0,2300.0,2300.0,2950.0,3800.0,5600.0,4900.0,3150.0,2650.0,3700.0,2650.0,5100.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1050.0,0.0,1350.0,450.0,900.0,550.0,150.0,50.0,1150.0,150.0,150.0,800.0,1650.0,3450.0,2750.0,1000.0,500.0,1550.0,500.0,2950.0
396,2150.0,StartTown→K→F→GoalCity,3350.0,2350.0,4150.0,3150.0,3250.0,2550.0,2550.0,2250.0,5750.0,5250.0,2150.0,4650.0,3650.0,4400.0,6600.0,6250.0,5800.0,3400.0,4550.0,4100.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1200.0,200.0,2000.0,1000.0,1100.0,400.0,400.0,100.0,3600.0,3100.0,0.0,2500.0,1500.0,2250.0,4450.0,4100.0,3650.0,1250.0,2400.0,1950.0
397,1850.0,StartTown→D→J→GoalCity,4800.0,3000.0,3000.0,1950.0,5650.0,3900.0,2450.0,1850.0,2350.0,4400.0,4300.0,4800.0,4800.0,5800.0,3500.0,5400.0,3350.0,2500.0,4950.0,3750.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2950.0,1150.0,1150.0,100.0,3800.0,2050.0,600.0,0.0,500.0,2550.0,2450.0,2950.0,2950.0,3950.0,1650.0,3550.0,1500.0,650.0,3100.0,1900.0
398,2050.0,StartTown→C→E→GoalCity,2800.0,2550.0,2050.0,2550.0,2600.0,3450.0,3100.0,3100.0,4750.0,3400.0,2800.0,2350.0,3000.0,4700.0,3400.0,3200.0,5300.0,2900.0,3400.0,4350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,750.0,500.0,0.0,500.0,550.0,1400.0,1050.0,1050.0,2700.0,1350.0,750.0,300.0,950.0,2650.0,1350.0,1150.0,3250.0,850.0,1350.0,2300.0
399,2450.0,StartTown→A→E→GoalCity,2850.0,3450.0,3450.0,3300.0,2450.0,2650.0,3100.0,3200.0,3100.0,2600.0,4250.0,3700.0,4500.0,3600.0,3950.0,3950.0,4200.0,4600.0,4650.0,4150.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,400.0,1000.0,1000.0,850.0,0.0,200.0,650.0,750.0,650.0,150.0,1800.0,1250.0,2050.0,1150.0,1500.0,1500.0,1750.0,2150.0,2200.0,1700.0
400,1950.0,StartTown→A→E→GoalCity,2450.0,3000.0,2500.0,3250.0,1950.0,2250.0,4650.0,4050.0,3500.0,4100.0,3600.0,5300.0,2200.0,3800.0,3050.0,3300.0,3050.0,2900.0,6700.0,5600.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,500.0,1050.0,550.0,1300.0,0.0,300.0,2700.0,2100.0,1550.0,2150.0,1650.0,3350.0,250.0,1850.0,1100.0,1350.0,1100.0,950.0,4750.0,3650.0
401,2750.0,StartTown→D→J→GoalCity,4450.0,3500.0,3550.0,4800.0,2950.0,3000.0,3400.0,2750.0,4100.0,3350.0,4000.0,2950.0,2750.0,3450.0,4600.0,4300.0,4400.0,3950.0,3750.0,3200.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,3,1700.0,750.0,800.0,2050.0,200.0,250.0,650.0,0.0,1350.0,600.0,1250.0,200.0,0.0,700.0,1850.0,1550.0,1650.0,1200.0,1000.0,450.0
402,2950.0,StartTown→A→B→GoalCity,2950.0,3650.0,3700.0,3950.0,3150.0,4050.0,5850.0,5500.0,4000.0,3350.0,4050.0,5600.0,3350.0,4300.0,4600.0,5100.0,4050.0,4450.0,8550.0,5750.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,700.0,750.0,1000.0,200.0,1100.0,2900.0,2550.0,1050.0,400.0,1100.0,2650.0,400.0,1350.0,1650.0,2150.0,1100.0,1500.0,5600.0,2800.0
403,2300.0,StartTown→C→F→GoalCity,3100.0,2300.0,4650.0,5050.0,4450.0,2700.0,2400.0,3300.0,3100.0,3000.0,3400.0,4300.0,5000.0,3700.0,3600.0,3550.0,2500.0,2950.0,3550.0,4300.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,800.0,0.0,2350.0,2750.0,2150.0,400.0,100.0,1000.0,800.0,700.0,1100.0,2000.0,2700.0,1400.0,1300.0,1250.0,200.0,650.0,1250.0,2000.0
404,2000.0,StartTown→I→G→GoalCity,3050.0,2700.0,4800.0,2750.0,4000.0,3700.0,2150.0,4000.0,2000.0,3150.0,2700.0,3850.0,4950.0,5000.0,3950.0,4500.0,3600.0,3600.0,3500.0,5300.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1050.0,700.0,2800.0,750.0,2000.0,1700.0,150.0,2000.0,0.0,1150.0,700.0,1850.0,2950.0,3000.0,1950.0,2500.0,1600.0,1600.0,1500.0,3300.0
405,1750.0,StartTown→I→J→GoalCity,4500.0,4100.0,3250.0,1750.0,2750.0,2850.0,2750.0,2850.0,2450.0,2950.0,4500.0,3450.0,4700.0,5350.0,4950.0,6800.0,4950.0,4800.0,4300.0,5350.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2750.0,2350.0,1500.0,0.0,1000.0,1100.0,1000.0,1100.0,700.0,1200.0,2750.0,1700.0,2950.0,3600.0,3200.0,5050.0,3200.0,3050.0,2550.0,3600.0
406,1550.0,StartTown→A→J→GoalCity,2300.0,2800.0,1950.0,2850.0,1900.0,1550.0,5000.0,2850.0,4300.0,3800.0,4050.0,3100.0,2800.0,2650.0,4500.0,3350.0,4900.0,3050.0,4200.0,3950.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,750.0,1250.0,400.0,1300.0,350.0,0.0,3450.0,1300.0,2750.0,2250.0,2500.0,1550.0,1250.0,1100.0,2950.0,1800.0,3350.0,1500.0,2650.0,2400.0
407,1900.0,StartTown→A→B→GoalCity,1900.0,2350.0,2650.0,3150.0,4100.0,2450.0,2250.0,1950.0,3450.0,2650.0,4500.0,2550.0,5900.0,2700.0,3400.0,3000.0,3300.0,4150.0,5200.0,2200.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,450.0,750.0,1250.0,2200.0,550.0,350.0,50.0,1550.0,750.0,2600.0,650.0,4000.0,800.0,1500.0,1100.0,1400.0,2250.0,3300.0,300.0
408,2000.0,StartTown→K→E→GoalCity,3050.0,4500.0,2500.0,4250.0,2900.0,2900.0,4250.0,2850.0,4950.0,3800.0,3350.0,2050.0,2000.0,3000.0,4000.0,4150.0,4350.0,4000.0,4550.0,2950.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,1050.0,2500.0,500.0,2250.0,900.0,900.0,2250.0,850.0,2950.0,1800.0,1350.0,50.0,0.0,1000.0,2000.0,2150.0,2350.0,2000.0,2550.0,950.0
409,1900.0,StartTown→I→J→GoalCity,4200.0,4500.0,2050.0,1900.0,2600.0,3350.0,5000.0,2000.0,3100.0,3450.0,5750.0,3700.0,3600.0,4800.0,3550.0,4550.0,3350.0,4450.0,7500.0,3450.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2300.0,2600.0,150.0,0.0,700.0,1450.0,3100.0,100.0,1200.0,1550.0,3850.0,1800.0,1700.0,2900.0,1650.0,2650.0,1450.0,2550.0,5600.0,1550.0
410,2650.0,StartTown→A→E→GoalCity,2700.0,3100.0,3450.0,2950.0,2650.0,3350.0,3400.0,5450.0,2950.0,3500.0,4400.0,3050.0,4950.0,3150.0,5450.0,3750.0,4300.0,4400.0,5050.0,5250.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,50.0,450.0,800.0,300.0,0.0,700.0,750.0,2800.0,300.0,850.0,1750.0,400.0,2300.0,500.0,2800.0,1100.0,1650.0,1750.0,2400.0,2600.0
411,1700.0,StartTown→A→J→GoalCity,2450.0,2400.0,2050.0,3650.0,3650.0,1700.0,3300.0,4200.0,4300.0,2500.0,3150.0,3150.0,3100.0,2700.0,3550.0,3400.0,3450.0,3200.0,4700.0,5200.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,750.0,700.0,350.0,1950.0,1950.0,0.0,1600.0,2500.0,2600.0,800.0,1450.0,1450.0,1400.0,1000.0,1850.0,1700.0,1750.0,1500.0,3000.0,3500.0
412,1950.0,StartTown→A→B→GoalCity,1950.0,4400.0,2250.0,4050.0,1950.0,3450.0,3250.0,2800.0,4550.0,2000.0,2550.0,2550.0,2600.0,4250.0,3450.0,6600.0,4500.0,3650.0,3250.0,3600.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,2450.0,300.0,2100.0,0.0,1500.0,1300.0,850.0,2600.0,50.0,600.0,600.0,650.0,2300.0,1500.0,4650.0,2550.0,1700.0,1300.0,1650.0
413,2150.0,StartTown→I→G→GoalCity,4900.0,2850.0,3200.0,3250.0,4750.0,5300.0,4350.0,3100.0,2150.0,4100.0,3550.0,2700.0,3350.0,5800.0,4500.0,4600.0,3200.0,4250.0,5100.0,3600.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2750.0,700.0,1050.0,1100.0,2600.0,3150.0,2200.0,950.0,0.0,1950.0,1400.0,550.0,1200.0,3650.0,2350.0,2450.0,1050.0,2100.0,2950.0,1450.0
414,1650.0,StartTown→A→J→GoalCity,2400.0,2500.0,3900.0,2150.0,4000.0,1650.0,3800.0,2800.0,4000.0,3200.0,3100.0,4900.0,6200.0,2100.0,5050.0,4700.0,3950.0,2800.0,4950.0,3250.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,750.0,850.0,2250.0,500.0,2350.0,0.0,2150.0,1150.0,2350.0,1550.0,1450.0,3250.0,4550.0,450.0,3400.0,3050.0,2300.0,1150.0,3300.0,1600.0
415,2100.0,StartTown→C→E→GoalCity,2750.0,3050.0,2100.0,3400.0,3900.0,3800.0,2500.0,3000.0,4550.0,4200.0,2650.0,2450.0,2400.0,6050.0,4600.0,4600.0,5650.0,4250.0,3700.0,5250.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,650.0,950.0,0.0,1300.0,1800.0,1700.0,400.0,900.0,2450.0,2100.0,550.0,350.0,300.0,3950.0,2500.0,2500.0,3550.0,2150.0,1600.0,3150.0
416,2150.0,StartTown→D→J→GoalCity,4800.0,2600.0,2850.0,4000.0,4400.0,4750.0,2250.0,2150.0,4250.0,4300.0,2950.0,2650.0,3100.0,6200.0,5150.0,4100.0,2900.0,3750.0,4350.0,3600.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2650.0,450.0,700.0,1850.0,2250.0,2600.0,100.0,0.0,2100.0,2150.0,800.0,500.0,950.0,4050.0,3000.0,1950.0,750.0,1600.0,2200.0,1450.0
417,1850.0,StartTown→A→E→GoalCity,3150.0,3550.0,2600.0,3000.0,1850.0,2900.0,3500.0,3750.0,2700.0,2900.0,3750.0,2350.0,2500.0,4150.0,5200.0,4450.0,5300.0,4600.0,4600.0,5000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1300.0,1700.0,750.0,1150.0,0.0,1050.0,1650.0,1900.0,850.0,1050.0,1900.0,500.0,650.0,2300.0,3350.0,2600.0,3450.0,2750.0,2750.0,3150.0
418,2550.0,StartTown→I→G→GoalCity,2800.0,4500.0,3650.0,4450.0,2700.0,4450.0,3200.0,4700.0,2550.0,2850.0,3000.0,3050.0,3000.0,3650.0,4650.0,6550.0,3750.0,6700.0,3700.0,3900.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,250.0,1950.0,1100.0,1900.0,150.0,1900.0,650.0,2150.0,0.0,300.0,450.0,500.0,450.0,1100.0,2100.0,4000.0,1200.0,4150.0,1150.0,1350.0
419,2450.0,StartTown→I→J→GoalCity,3850.0,4650.0,3750.0,2450.0,3650.0,3900.0,4350.0,2850.0,3050.0,3550.0,4600.0,5400.0,4250.0,5250.0,4650.0,4950.0,4950.0,4100.0,6850.0,4200.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1400.0,2200.0,1300.0,0.0,1200.0,1450.0,1900.0,400.0,600.0,1100.0,2150.0,2950.0,1800.0,2800.0,2200.0,2500.0,2500.0,1650.0,4400.0,1750.0
420,2250.0,StartTown→I→G→GoalCity,4900.0,2600.0,2800.0,2650.0,4300.0,4150.0,2900.0,3050.0,2250.0,4900.0,2500.0,2900.0,3500.0,4550.0,5400.0,3300.0,3250.0,3850.0,4400.0,3450.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2650.0,350.0,550.0,400.0,2050.0,1900.0,650.0,800.0,0.0,2650.0,250.0,650.0,1250.0,2300.0,3150.0,1050.0,1000.0,1600.0,2150.0,1200.0
421,2050.0,StartTown→A→E→GoalCity,3150.0,3750.0,2500.0,5000.0,2050.0,4800.0,2700.0,4900.0,2350.0,2350.0,2950.0,3000.0,2250.0,5200.0,4350.0,6000.0,3800.0,6200.0,4900.0,5300.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1100.0,1700.0,450.0,2950.0,0.0,2750.0,650.0,2850.0,300.0,300.0,900.0,950.0,200.0,3150.0,2300.0,3950.0,1750.0,4150.0,2850.0,3250.0
422,2700.0,StartTown→C→F→GoalCity,3500.0,2700.0,4250.0,3450.0,3450.0,4050.0,4850.0,4050.0,3400.0,4450.0,3450.0,4150.0,2950.0,5350.0,5300.0,3700.0,4350.0,3550.0,4850.0,5350.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,800.0,0.0,1550.0,750.0,750.0,1350.0,2150.0,1350.0,700.0,1750.0,750.0,1450.0,250.0,2650.0,2600.0,1000.0,1650.0,850.0,2150.0,2650.0
423,1850.0,StartTown→K→E→GoalCity,3500.0,3150.0,2700.0,2950.0,3200.0,3350.0,3900.0,3800.0,5050.0,5400.0,4950.0,3200.0,1850.0,3700.0,6000.0,3000.0,5900.0,3700.0,4550.0,4150.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,1650.0,1300.0,850.0,1100.0,1350.0,1500.0,2050.0,1950.0,3200.0,3550.0,3100.0,1350.0,0.0,1850.0,4150.0,1150.0,4050.0,1850.0,2700.0,2300.0
424,2150.0,StartTown→A→B→GoalCity,2150.0,2650.0,2400.0,3850.0,2550.0,3150.0,5350.0,4150.0,4150.0,3400.0,2900.0,5450.0,4500.0,2850.0,3750.0,2550.0,3900.0,3800.0,7350.0,3850.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,500.0,250.0,1700.0,400.0,1000.0,3200.0,2000.0,2000.0,1250.0,750.0,3300.0,2350.0,700.0,1600.0,400.0,1750.0,1650.0,5200.0,1700.0
